,cpu_freq_GHz,cpu_percent_0,cpu_percent_1,cpu_percent_2,cpu_percent_3,cpu_percent_4,cpu_percent_5,cpu_percent_6,cpu_percent_7,io_sda1_busy_time,io_sda1_read_Mbytes,io_sda1_write_Mbytes,io_sda2_busy_time,io_sda2_read_Mbytes,io_sda2_write_Mbytes,io_sda3_busy_time,io_sda3_read_Mbytes,io_sda3_write_Mbytes,io_sda4_busy_time,io_sda4_read_Mbytes,io_sda4_write_Mbytes,io_sda_busy_time,io_sda_read_Mbytes,io_sda_write_Mbytes,io_sdb1_busy_time,io_sdb1_read_Mbytes,io_sdb1_write_Mbytes,io_sdb2_busy_time,io_sdb2_read_Mbytes,io_sdb2_write_Mbytes,io_sdb_busy_time,io_sdb_read_Mbytes,io_sdb_write_Mbytes,io_sdc1_busy_time,io_sdc1_read_Mbytes,io_sdc1_write_Mbytes,io_sdc2_busy_time,io_sdc2_read_Mbytes,io_sdc2_write_Mbytes,io_sdc_busy_time,io_sdc_read_Mbytes,io_sdc_write_Mbytes,kilo_ctx_switches,ram_GB,ram_percent,temp_amdgpu_,temp_coretemp_Core 0,temp_coretemp_Core 1,temp_coretemp_Core 2,temp_coretemp_Core 3,temp_coretemp_Package id 0,time
62,2.631359375,11.0,5.0,3.0,59.0,27.7,7.9,11.0,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.664,2.74845696,19.8,46.0,49.0,52.0,48.0,50.0,53.0,2019-08-05 13:48:05
63,2.445002875,24.8,2.0,11.2,4.0,10.0,4.0,66.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.0,0.139264,7,0.0,0.139264,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.591,2.748256256,19.8,46.0,47.0,50.0,54.0,51.0,54.0,2019-08-05 13:48:06
64,2.604947875,64.7,5.9,19.8,4.0,16.2,11.2,12.2,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.0,0.04096,6,0.0,0.04096,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.304,2.748624896,19.8,46.0,48.0,51.0,52.0,50.0,52.0,2019-08-05 13:48:07
65,2.4476206249999994,55.0,3.0,4.0,2.0,4.0,21.0,31.7,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,60,1.081344,10.5472,60,1.081344,10.5472,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.633,2.748428288,19.8,46.0,52.0,52.0,48.0,50.0,54.0,2019-08-05 13:48:09
66,2.647981875,13.9,46.9,16.0,0.0,21.6,1.0,11.9,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.871,2.746937344,19.8,46.0,52.0,52.0,49.0,48.0,54.0,2019-08-05 13:48:10
67,2.202598,74.7,1.0,7.1,3.0,17.8,2.0,11.9,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.394,2.746986496,19.8,47.0,48.0,51.0,51.0,51.0,52.0,2019-08-05 13:48:11
68,2.708180375,24.5,15.2,12.9,2.0,32.0,3.0,34.3,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.549,2.746814464,19.8,46.0,54.0,51.0,48.0,49.0,54.0,2019-08-05 13:48:12
69,2.7589259999999998,4.0,77.0,8.0,13.0,5.2,5.0,17.2,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.0,0.032768,7,0.0,0.032768,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.584,2.746621952,19.8,46.0,51.0,53.0,48.0,49.0,53.0,2019-08-05 13:48:13
70,2.8032863750000008,3.0,73.7,19.0,11.0,5.0,26.0,5.0,16.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.0,0.520192,7,0.0,0.520192,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.977,2.75249152,19.8,46.0,54.0,55.0,48.0,50.0,55.0,2019-08-05 13:48:14
71,2.3558188749999998,12.0,1.0,5.9,28.0,9.9,53.9,18.2,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37,0.36864,8.019968,36,0.36864,8.019968,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.55,2.757029888,19.8,46.0,50.0,55.0,49.0,52.0,57.0,2019-08-05 13:48:15
72,2.6577895,13.1,2.0,3.0,0.0,4.0,80.0,10.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.505,2.75705856,19.8,46.0,48.0,52.0,52.0,51.0,53.0,2019-08-05 13:48:17
73,2.26927775,11.1,56.6,13.0,6.9,18.4,8.1,15.2,5.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.899,2.757177344,19.8,46.0,49.0,52.0,54.0,51.0,54.0,2019-08-05 13:48:18
74,2.4640265,53.5,9.0,28.3,2.0,4.0,3.0,15.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,60,0.729088,10.73152,60,0.729088,10.73152,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.419,2.758434816,19.8,46.0,54.0,53.0,47.0,50.0,54.0,2019-08-05 13:48:19
75,2.488517875,23.2,1.0,8.2,3.0,13.9,1.0,21.0,44.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.497,2.755178496,19.8,46.0,53.0,53.0,48.0,50.0,53.0,2019-08-05 13:48:20
76,2.21899625,13.0,50.0,7.0,53.1,24.2,57.4,57.4,8.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.0,0.208896,7,0.0,0.208896,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.799,2.754994176,19.8,47.0,50.0,54.0,48.0,50.0,54.0,2019-08-05 13:48:21
77,2.5928288750000004,5.0,3.9,5.1,3.0,2.0,21.2,7.0,75.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.671,2.834300928,20.3,47.0,57.0,55.0,49.0,56.0,57.0,2019-08-05 13:48:22
78,2.703189375,23.2,1.0,22.2,5.1,26.7,1.0,9.0,30.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.0,0.036864,7,0.0,0.036864,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.228,2.835898368,20.2,47.0,49.0,52.0,49.0,54.0,54.0,2019-08-05 13:48:23
79,2.4668511250000003,44.6,0.0,30.6,1.0,17.2,8.0,10.0,5.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.267,2.799026176,20.0,47.0,53.0,53.0,47.0,49.0,54.0,2019-08-05 13:48:25
80,2.438983,53.0,1.0,10.7,11.8,2.0,9.2,6.0,32.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.372,2.799050752,20.0,47.0,48.0,53.0,53.0,50.0,53.0,2019-08-05 13:48:26
81,2.6744770000000004,31.7,2.0,12.0,14.0,29.7,5.1,35.6,12.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.31,2.798841856,20.0,47.0,55.0,53.0,48.0,51.0,55.0,2019-08-05 13:48:27
82,2.865252875,10.2,3.0,19.0,62.7,17.3,2.0,5.2,12.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,44,0.299008,7.786496,43,0.299008,7.786496,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.568,2.798772224,20.0,47.0,48.0,54.0,49.0,55.0,56.0,2019-08-05 13:48:28
83,2.698373,6.0,7.0,2.0,22.8,13.0,6.0,4.0,7.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,66,0.512,10.8544,67,0.512,10.8544,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7.174,2.789904384,20.0,47.0,50.0,57.0,50.0,50.0,57.0,2019-08-05 13:48:29
84,1.197186625,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.131072,0.0,6,0.131072,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.418,2.764734464,19.8,47.0,49.0,51.0,47.0,49.0,52.0,2019-08-05 13:48:30
85,1.206255875,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.765,2.764996608,19.8,47.0,47.0,49.0,47.0,48.0,49.0,2019-08-05 13:48:31
86,1.257900375,2.0,1.0,6.0,1.0,4.0,1.0,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.366,2.765029376,19.8,47.0,46.0,50.0,46.0,49.0,49.0,2019-08-05 13:48:33
87,1.1970416249999998,11.0,1.0,8.1,2.0,5.1,2.0,7.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.777,2.765258752,19.9,47.0,47.0,49.0,46.0,47.0,49.0,2019-08-05 13:48:34
88,1.2309035,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,67,0.688128,10.948608,67,0.688128,10.948608,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4.828,2.763255808,19.9,47.0,46.0,49.0,47.0,48.0,50.0,2019-08-05 13:48:35
89,1.3810327500000001,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.115,2.762829824,19.9,47.0,46.0,50.0,44.0,49.0,51.0,2019-08-05 13:48:36
90,1.1984568749999998,1.0,1.0,5.9,0.0,3.1,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.0,0.004096,7,0.0,0.004096,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.705,2.7628544,19.9,47.0,45.0,48.0,46.0,48.0,49.0,2019-08-05 13:48:37
91,1.1973195,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17,0.090112,0.0,16,0.090112,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.63,2.763538432,19.9,47.0,48.0,48.0,46.0,48.0,50.0,2019-08-05 13:48:38
92,1.300127625,4.0,2.0,5.9,0.0,5.1,1.0,5.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.525,2.763538432,19.9,47.0,45.0,49.0,46.0,47.0,49.0,2019-08-05 13:48:39
93,1.19734875,2.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.0,0.090112,14,0.0,0.090112,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.104,2.770952192,19.9,47.0,46.0,49.0,46.0,46.0,49.0,2019-08-05 13:48:40
94,1.1972605,1.0,0.0,2.0,0.0,4.9,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.0,0.131072,10,0.0,0.131072,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.666,2.771275776,19.9,47.0,46.0,49.0,45.0,47.0,50.0,2019-08-05 13:48:42
95,1.19762075,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.6,2.771533824,19.9,47.0,46.0,49.0,44.0,46.0,48.0,2019-08-05 13:48:43
96,1.24273525,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.435,2.7715584,19.9,47.0,45.0,49.0,45.0,47.0,49.0,2019-08-05 13:48:44
97,1.197341875,1.0,0.0,4.0,15.0,4.0,2.0,3.9,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.566,2.7715584,19.9,47.0,46.0,48.0,43.0,47.0,48.0,2019-08-05 13:48:45
98,1.241385625,3.9,9.9,5.0,5.0,5.0,6.1,7.1,7.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,0.004096,0.024576,13,0.004096,0.024576,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.957,2.785841152,20.0,47.0,46.0,50.0,45.0,45.0,50.0,2019-08-05 13:48:46
99,1.1972956250000002,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.047,2.772156416,19.9,46.0,45.0,49.0,44.0,46.0,49.0,2019-08-05 13:48:47
100,1.370798375,1.0,1.0,1.0,0.0,2.9,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.542,2.772557824,19.9,46.0,44.0,48.0,46.0,50.0,50.0,2019-08-05 13:48:48
101,1.19743175,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.728,2.772148224,19.9,46.0,44.0,48.0,44.0,46.0,48.0,2019-08-05 13:48:50
102,1.1974606250000002,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.876,2.77215232,19.9,46.0,44.0,47.0,44.0,46.0,47.0,2019-08-05 13:48:51
103,1.2336905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.0,0.290816,10,0.0,0.290816,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.693,2.772140032,19.9,46.0,45.0,49.0,44.0,45.0,48.0,2019-08-05 13:48:52
104,1.392992625,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.274,2.772140032,19.9,46.0,45.0,47.0,44.0,46.0,48.0,2019-08-05 13:48:53
105,1.197297125,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.451,2.77215232,19.9,46.0,45.0,48.0,42.0,45.0,49.0,2019-08-05 13:48:54
106,1.1972167499999997,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.627,2.77215232,19.9,46.0,44.0,48.0,45.0,46.0,48.0,2019-08-05 13:48:55
107,1.200592,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.596,2.772144128,19.9,46.0,44.0,47.0,43.0,45.0,47.0,2019-08-05 13:48:56
108,1.201093,2.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.0,0.024576,10,0.0,0.024576,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.241,2.772127744,19.9,46.0,44.0,47.0,44.0,46.0,48.0,2019-08-05 13:48:58
109,1.264758875,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.486,2.772103168,19.9,46.0,44.0,49.0,42.0,45.0,48.0,2019-08-05 13:48:59
110,1.197223125,2.0,0.0,4.0,0.0,2.0,0.0,4.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.502,2.772144128,19.9,46.0,45.0,48.0,44.0,46.0,47.0,2019-08-05 13:49:00
111,1.2373881249999998,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.178,2.772406272,19.9,46.0,44.0,47.0,43.0,46.0,47.0,2019-08-05 13:49:01
112,1.1971905,0.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.0,0.02048,13,0.0,0.02048,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.389,2.772123648,19.9,46.0,45.0,48.0,43.0,45.0,48.0,2019-08-05 13:49:02
113,1.197274375,3.0,3.9,11.3,2.0,3.0,1.0,4.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.403,2.772189184,19.8,46.0,44.0,48.0,44.0,46.0,47.0,2019-08-05 13:49:03
114,1.285324375,41.0,43.4,55.0,34.3,37.4,27.8,37.4,36.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,0.012288,0.0,14,0.012288,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.065,2.791870464,20.0,46.0,44.0,48.0,44.0,46.0,48.0,2019-08-05 13:49:04
115,1.242562625,3.0,3.0,3.0,2.0,7.0,3.0,3.0,5.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,180,2.322432,30.605312,180,2.322432,30.605312,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23.375,2.814636032,20.1,46.0,45.0,49.0,44.0,48.0,50.0,2019-08-05 13:49:06
116,1.200427375,4.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.166,2.815176704,20.1,46.0,45.0,48.0,44.0,48.0,48.0,2019-08-05 13:49:07
117,1.3564951250000001,5.9,5.0,2.0,1.0,10.1,3.0,5.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,0.0,0.08192,13,0.0,0.08192,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.808,2.815700992,20.1,46.0,45.0,47.0,44.0,45.0,47.0,2019-08-05 13:49:08
118,1.782732625,3.1,15.8,6.0,1.0,4.9,4.0,3.0,6.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.321,2.815442944,20.1,46.0,45.0,48.0,44.0,47.0,49.0,2019-08-05 13:49:09
119,1.66733925,2.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,53,0.200704,10.883072,53,0.200704,10.883072,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.371,2.816700416,20.1,46.0,45.0,48.0,44.0,46.0,49.0,2019-08-05 13:49:10
120,1.2139115,5.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.383,2.81669632,20.1,46.0,43.0,48.0,43.0,45.0,48.0,2019-08-05 13:49:11
121,1.197328125,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.126,2.816950272,20.1,46.0,43.0,47.0,43.0,44.0,48.0,2019-08-05 13:49:12
122,1.1972772500000002,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.275,2.816958464,20.1,46.0,43.0,47.0,43.0,45.0,48.0,2019-08-05 13:49:14
123,1.463154125,4.0,5.0,5.9,2.0,5.1,2.0,5.0,11.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.0,0.028672,7,0.0,0.028672,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.975,2.817482752,20.1,46.0,44.0,47.0,43.0,45.0,47.0,2019-08-05 13:49:15
124,1.217381625,4.0,1.0,3.0,1.0,2.0,0.0,4.0,14.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.024576,0.0,7,0.024576,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3.23,2.809409536,20.1,46.0,44.0,48.0,44.0,45.0,49.0,2019-08-05 13:49:16
125,1.228581,7.0,1.0,4.0,8.9,1.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,0.0,0.110592,6,0.0,0.110592,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.003,2.809188352,20.1,46.0,44.0,48.0,43.0,45.0,48.0,2019-08-05 13:49:17
126,1.2948205,1.0,2.0,1.0,1.0,4.9,2.0,2.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.941,2.809184256,20.1,46.0,46.0,51.0,44.0,44.0,54.0,2019-08-05 13:49:18
